id,datetime,family,name,latitude,longitude,city,country
683,4/25/2021,Polygonaceae,Eriogonum kennedyi Porter ex S. Watson var. alpigenum Munz & I.M. Johnst.,44.4959884,19.2677519,Tršić,Serbia
684,2/22/2021,Caryophyllaceae,Stellaria holostea L.,3.9671435,103.40391,Kuantan,Malaysia
685,7/16/2021,Acanthaceae,Justicia spicigera Schltdl.,-3.0166752,16.9181532,Mushie,Democratic Republic of the Congo
686,8/26/2021,Bryaceae,Pohlia brevinervis Lindb. & Arnell,55.8547803,47.4687165,Kazanskoye,Russia
687,8/21/2021,Apiaceae,Foeniculum vulgare Mill.,23.5711899,119.5793157,Penghu,China
688,9/20/2020,Physciaceae,Buellia vernicoma (Tuck.) Tuck.,59.6443858,33.541032,Tikhvin,Russia
689,3/13/2021,Fabaceae,Lespedeza violacea (L.) Pers.,31.83889,94.43722,Ya’ngan,China
690,10/24/2020,Asteraceae,Microseris laciniata (Hook.) Sch. Bip. ssp. siskiyouensis K.L. Chambers,-16.1796844,-40.6953223,Almenara,Brazil
691,3/28/2021,Fabaceae,Tephrosia mohrii (Rydb.) Godfrey,-24.3817381,-65.1218129,Maimará,Argentina
692,9/18/2020,Poaceae,Chusquea Kunth,39.296173,113.690698,Jinshanpu,China
693,11/15/2020,Asteraceae,Erigeron mexiae K. Becker,10.554131,123.0143845,Murcia,Philippines
694,3/20/2021,Sphagnaceae,Sphagnum pylaesii Brid.,-13.316667,-75.783333,Chocos,Peru
695,2/20/2021,Orchidaceae,Pleurothallis pubescens Lindl. ex Hook.,46.5214145,14.8523952,Mežica,Slovenia
696,12/18/2020,Asteraceae,Layia chrysanthemoides (DC.) A. Gray,31.235029,121.512981,Jiefu,China
697,1/29/2021,Liliaceae,Scoliopus bigelovii Torr.,47.4936583,21.66245,Szeged,Hungary
698,4/23/2021,Asteraceae,Eutrochium maculatum (L.) E.E. Lamont var. maculatum ,24.02009,113.4221,Xiashitai,China
699,5/10/2021,Rosaceae,Crataegus reverchonii Sarg.,-24.6967014,33.544808,Chibuto,Mozambique
700,9/1/2021,Cactaceae,Pediocactus knowltonii L.D. Benson,-29.357495,-50.7832348,Canela,Brazil
701,12/18/2020,Asteraceae,Symphyotrichum foliaceum (Lindl. ex DC.) G.L. Nesom var. apricum (A. Gray) G.L. Nesom,24.594229,121.8533264,Su’ao,China
702,1/28/2021,Poaceae,Leymus pacificus (Gould) D.R. Dewey,-2.8850378,32.2313539,Geita,Tanzania
703,10/25/2020,Anacardiaceae,Cotinus obovatus Raf.,-14.9061237,50.2785486,Antalaha,Madagascar
704,1/14/2021,Smilacaceae,Smilax biltmoreana (Small) J.B.S. Norton ex Pennell,39.296173,113.690698,Jinshanpu,China
705,9/3/2021,Fabaceae,Lotus heermannii (Durand & Hilg.) Greene var. orbicularis (A. Gray) Isely,51.8976469,21.8061634,Miastków Kościelny,Poland
706,7/23/2021,Piperaceae,Peperomia hypoleuca Miq.,27.406721,114.715117,Guashe,China
707,5/26/2021,Campanulaceae,Lobelia appendiculata A. DC. var. gattingeri (A. Gray) McVaugh,-6.9547303,107.3787448,Cinagrog Girang,Indonesia
708,9/10/2021,Thelypteridaceae,Thelypteris globulifera (Brack.) C.F. Reed,22.1623468,105.6002024,Bằng Lũng,Vietnam
709,12/5/2020,Asteraceae,Psilactis asteroides A. Gray,39.4472756,45.2771033,Çalxanqala,Azerbaijan
710,6/20/2021,Ranunculaceae,Delphinium hansenii (Greene) Greene ssp. ewanianum Warnock,40.8782107,14.2657584,Napoli,Italy
711,10/4/2020,Asteraceae,Cotula coronopifolia L.,58.1456847,12.1337569,Lilla Edet,Sweden
712,2/27/2021,Potamogetonaceae,Potamogeton ×schreberi Fisch.,32.519246,108.533377,Ziyang Chengguanzhen,China
713,9/27/2020,Poaceae,Melica subulata (Griseb.) Scribn. var. subulata,50.2124156,36.1590565,Slatyne,Ukraine
714,9/25/2020,Rosaceae,Crataegus extraria Beadle,52.4598946,17.6844943,Niechanowo,Poland
715,5/17/2021,Cyperaceae,Schoenoplectus etuberculatus (Steud.) Soják,-1.0762009,-46.5547852,Augusto Corrêa,Brazil
716,11/27/2020,Brassicaceae,Moricandia arvensis (L.) DC.,10.1718844,106.4641459,Giồng Trôm,Vietnam
717,12/19/2020,Euphorbiaceae,Croton L.,-6.976504,114.1112351,Dungkek Laok,Indonesia
718,1/12/2021,Verbenaceae,Clerodendrum bungei Steud.,36.650038,101.766228,Chengbei,China
719,6/5/2021,Teloschistaceae,Caloplaca pollinii (A. Massal.) Jatta,5.9354963,-4.2230836,Agboville,Ivory Coast
720,4/7/2021,Brassicaceae,Halimolobos jaegeri (Munz) Rollins,50.1617318,16.9473457,Staré Město,Czech Republic
721,6/3/2021,Pinaceae,Pinus armandii Franch.,-7.4417327,111.1056539,Gondang,Indonesia
722,8/21/2021,Ericaceae,Gaultheria procumbens L.,42.0288112,20.9969544,Poroj,Macedonia
723,2/11/2021,Polygonaceae,Eriogonum arborescens Greene,15.6019543,-87.6112325,Paujiles,Honduras
724,8/30/2021,Asteraceae,Micropus L.,24.960385,118.386279,Nan’an,China
725,3/17/2021,Orchidaceae,Bletia purpurea (Lam.) DC.,36.070149,101.931253,Yashiga,China
726,12/11/2020,Amblystegiaceae,Drepanocladus (Müll. Hal.) G. Roth,59.4226704,17.8334683,Järfälla,Sweden
727,7/20/2021,Sphagnaceae,Sphagnum trinitense Müll. Hal.,52.7387427,58.6660975,Porkhov,Russia
728,9/28/2020,Portulacaceae,Talinum gooddingii P. Wilson,4.682198,9.3215345,Bekondo,Cameroon
729,7/4/2021,Graphidaceae,Graphina playtleuca (Nyl.) Zahlbr.,34.1615135,-118.3403506,Burbank,United States
730,6/27/2021,Ericaceae,Elliottia Muhl. ex Elliott,22.948016,113.366904,Siqiao,China
731,5/14/2021,Loganiaceae,Gelsemium Juss.,15.6580509,103.6131203,Kaset Wisai,Thailand
732,3/14/2021,Fabaceae,Tephrosia thurberi (Rydb.) C.E. Wood,39.017921,115.768472,Heilongkou,China
733,3/8/2021,Asteraceae,Thymophylla micropoides (DC.) Strother,50.8777778,6.0781852,Kerkrade,Netherlands
734,5/27/2021,Verbenaceae,Stachytarpheta ×intercedens Danser,59.3593609,17.9863038,Solna,Sweden
735,4/14/2021,Poaceae,Sphenopholis filiformis (Chapm.) Scribn.,54.0058465,17.7763729,Dziemiany,Poland
736,5/30/2021,Juncaceae,Juncus pallidus R. Br.,-6.3385652,106.9447146,Jatisari,Indonesia
737,7/31/2021,Polygonaceae,Eriogonum allenii S. Watson,31.911205,35.268988,Dayr Dibwān,Palestinian Territory
738,2/21/2021,Bacidiaceae,Lecania erysibe (Ach.) Mudd,44.5140354,41.4352936,Poputnaya,Russia
739,12/11/2020,Solanaceae,Physalis hederifolia A. Gray,52.9434371,20.5544716,Regimin,Poland
740,8/2/2021,Poaceae,Eragrostis glutinosa (Sw.) Trin.,36.6493964,139.8816085,Kanoya,Japan
741,2/28/2021,Scrophulariaceae,Synthyris borealis Pennell,-0.6850063,100.3273368,Lubukalung,Indonesia
742,7/10/2021,Poaceae,Aegopogon tenellus (DC.) Trin.,13.2143917,12.0289902,Maïné Soroa,Niger
743,4/9/2021,Polygonaceae,Polygonum sagittatum L.,16.043877,120.131429,Labrador,Philippines
744,1/10/2021,Araceae,Colocasia esculenta (L.) Schott var. antiquorum (Schott) Hubbard & Rehder,14.8548457,105.0791228,Det Udom,Thailand
745,5/20/2021,Asteraceae,Erigeron petrophilus Greene,-10.7475,123.2394,Bengubelan,Indonesia
746,3/13/2021,Asteraceae,Crepis capillaris (L.) Wallr.,35.1799817,128.1076213,Chinju,South Korea
747,3/30/2021,Iridaceae,Nemastylis floridana Small,55.615632,37.4668955,Mosrentgen,Russia
748,10/28/2020,Asteraceae,Artemisia tridentata Nutt.,50.1344867,18.6793794,Czerwionka-Leszczyny,Poland
749,7/1/2021,Sapindaceae,Cardiospermum corindum L.,40.6230031,19.4690444,Novoselë,Albania
750,2/18/2021,Dryopteridaceae,Tectaria incisa Cav.,37.444498,114.498761,Lincheng,China
751,6/18/2021,Asteraceae,Symphyotrichum depauperatum (Fernald) G.L. Nesom,51.976466,21.215337,Góra Kalwaria,Poland
752,9/30/2020,Scrophulariaceae,Castilleja hispida Benth. ssp. brevilobata (Piper) T.I. Chuang & Heckard,55.6760366,12.5657728,København,Denmark
753,6/15/2021,Parmeliaceae,Hypotrachyna osseoalba (Vain.) Park & Hale,39.5421345,-118.5736924,Ponte,Portugal
754,11/2/2020,Fabaceae,Indigofera guatemalensis Moc. & Sessé ex Prain & Backer,50.6573133,14.7389618,Dranoc,Kosovo
755,6/21/2021,Polygalaceae,Polygala boykinii Nutt.,11.2131346,4.579209,Shanga,Nigeria
756,8/2/2021,Pteridaceae,Cryptogramma stelleri (S.G. Gmel.) Prantl,22.266978,113.502213,Yufa,China
757,7/4/2021,Pinaceae,Larix sibirica Ledeb.,7.7657031,-80.2711588,Las Tablas,Panama
758,3/26/2021,Asteraceae,Parthenium L.,55.8024235,37.4219388,Strogino,Russia
759,4/16/2021,Ericaceae,Arctostaphylos manzanita Parry ssp. elegans (Eastw.) P.V. Wells,49.35253,16.4024121,Předklášteří,Czech Republic
760,4/4/2021,Asteraceae,Phalacroseris A. Gray,37.2848363,-7.4666729,Azinhal,Portugal
761,6/23/2021,Ranunculaceae,Ranunculus abortivus L.,-6.7455152,111.2293563,Kuniran,Indonesia
762,1/25/2021,Physciaceae,Rinodina arctica H. Magn.,22.362731,113.552698,Tangjiawan,China
763,5/22/2021,Hymeneliaceae,Aspicilia sublapponica (Zahlbr.) Oksner,3.7953482,10.1367166,Edéa,Cameroon
764,1/18/2021,Thelypteridaceae,Thelypteris hispidula (Decne.) C.F. Reed var. inconstans (C. Chr.) Proctor,32.060255,118.796877,Jinling,China
765,3/18/2021,Verrucariaceae,Verrucaria fusconigrescens Nyl.,31.859964,120.411393,Aoyang,China
766,8/20/2021,Fagaceae,Quercus ×sterretii Trel.,36.130754,107.497706,Suishan,China
767,6/25/2021,Asteraceae,Luina Benth.,52.6545685,41.4475479,Severnyy,Russia
768,7/2/2021,Oleaceae,Osmanthus americanus (L.) Benth. & Hook. f. ex A. Gray,2.0259109,-75.994964,Oporapa,Colombia
769,1/25/2021,Bignoniaceae,Pithecoctenium Mart. ex Meisn.,20.452352,-97.3141928,El Mirador,Mexico
770,3/26/2021,Flacourtiaceae,Caloncoba Gilg,42.6869167,21.0670387,Obiliq,Kosovo
771,1/9/2021,Asteraceae,Antennaria rosulata Rydb.,23.018033,-82.3343375,Arroyo Naranjo,Cuba
772,10/1/2020,Salicaceae,Salix humboldtiana Willd.,-21.563131,-51.2658432,Pacaembu,Brazil
773,1/13/2021,Scrophulariaceae,Cordylanthus eremicus (Coville & Morton) Munz ssp. kernensis T.I. Chuang & Heckard,-8.339302,122.8366556,Lewokluok,Indonesia
774,2/7/2021,Myrtaceae,Melaleuca huegelii Endl.,26.422277,112.859759,Leiyang,China
775,1/14/2021,Papaveraceae,Eschscholzia papastillii Still,15.3954121,-88.0534236,El Marañón,Honduras
776,10/23/2020,Potamogetonaceae,Potamogeton ×mysticus Morong (pro sp.),-3.9879753,-79.3535714,Catamayo,Ecuador
777,2/23/2021,Oxalidaceae,Averrhoa carambola L.,33.025433,119.020584,Jinhu,China
778,1/28/2021,Asteraceae,Achillea ligustica All.,43.1520105,126.4371385,Dejilin,China
779,8/6/2021,Portulacaceae,Montia chamissoi (Ledeb. ex Spreng.) Greene,16.0619782,103.4049445,Kae Dam,Thailand
780,8/29/2021,Fabaceae,Amorpha schwerinii C.K. Schneid.,53.0803781,85.6747154,Tselinnoye,Russia
781,12/3/2020,Fabaceae,Baptisia perfoliata (L.) R. Br.,46.5402775,15.3884817,Lovrenc na Pohorju,Slovenia
782,11/25/2020,Lamiaceae,Monardella exilis (A. Gray) Greene,37.8311926,112.5870889,Dicun,China
783,8/3/2021,Apiaceae,Peucedanum sandwicense Hillebr.,22.251924,112.794065,Haishan,China
784,11/26/2020,Brassicaceae,Cardaminopsis Hayek,58.4078726,51.1841486,Zuyevka,Russia
785,5/2/2021,Celastraceae,Celastrus orbiculatus Thunb.,45.8299686,-64.2092372,Amherst,Canada
786,3/14/2021,Anacardiaceae,Cotinus coggygria Scop.,-8.0464521,112.3933836,Doko,Indonesia
787,8/1/2021,Euphorbiaceae,Phyllanthus acuminatus Vahl,10.4819603,-6.4130601,Tengrela,Ivory Coast
788,8/28/2021,Scrophulariaceae,Cordylanthus maritimus Nutt. ex Benth. ssp. canescens (A. Gray) T.I. Chuang & Heckard,43.0429124,1.9038837,Lyon,France
789,6/1/2021,Cyperaceae,Kobresia sibirica (Turcz. ex Ledeb.) Boeckeler,39.3131016,-9.1836701,Roliça,Portugal
790,6/7/2021,Verrucariaceae,Verrucaria submuralis Nyl.,57.6442367,56.4727932,Kukushtan,Russia
791,11/30/2020,Asteraceae,Senecio aquaticus Hill ssp. barbareifolius (Wimm. & Grab.) S.M. Walters,-25.8681839,-50.3842316,São Mateus do Sul,Brazil
792,1/12/2021,Heliconiaceae,Heliconia caribaea Lam.,32.2945837,-64.7858887,Hamilton,Bermuda
793,7/18/2021,Salicaceae,Salix lasiolepis Benth. var. lasiolepis,44.573753,129.627161,Danzi,China
794,11/26/2020,Linaceae,Linum carteri Small var. carteri,17.18333,120.43333,Patpata Segundo,Philippines
795,12/28/2020,Asteraceae,Antennaria anaphaloides Rydb.,50.3201495,119.1052507,Priargunsk,Russia
796,6/8/2021,Bartramiaceae,Conostomum tetragonum (Hedw.) Lindb.,30.63963,114.385538,Qingshandi,China
797,12/21/2020,Poaceae,Urochloa deflexa (Schumach.) H. Scholz,40.076762,113.300129,Datong,China
798,2/25/2021,Scrophulariaceae,Pedicularis contorta Benth. var. ctenophora (Rydb.) A. Nelson & J.F. Macbr.,1.480524,99.0267076,Sumuran,Indonesia
799,5/14/2021,Psoraceae,Psora crenata (Taylor) Reinke,38.1553558,140.2706039,Matsuyama,Japan
800,3/16/2021,Scrophulariaceae,Penstemon guadalupensis A. Heller,-25.586431,-49.4052251,Araucária,Brazil
801,10/31/2020,Rubiaceae,Galium trifidum L. ssp. halophilum (Fernald & Wiegand) Puff,-9.4542,119.2271,Redakodi,Indonesia
802,7/29/2021,Fissidentaceae,Fissidens closteri Austin,14.8823312,120.224318,Subic,Philippines
803,9/22/2020,Onagraceae,Epilobium hornemannii Rchb.,32.3989318,-86.3224638,Montgomery,United States
804,8/13/2021,Asteraceae,Psilactis asteroides A. Gray,23.219932,102.835223,Quanyang,China
805,1/23/2021,Hypnaceae,Pseudotaxiphyllum homomallifolium (Redf.) Irel.,40.9201953,23.9742039,Rodolívos,Greece
806,2/25/2021,Pottiaceae,Barbula unguiculata Hedw.,31.30275,121.389084,Shiqiaotou,China
807,2/9/2021,Fabaceae,Astragalus amnis-amissi Barneby ex C.L. Hitchc.,-8.1774335,-49.4466005,Conceição do Araguaia,Brazil
808,3/23/2021,Apocynaceae,Carissa macrocarpa (Eckl.) A. DC.,35.1274285,-80.8599193,Charlotte,United States
809,10/31/2020,Potamogetonaceae,Potamogeton ×saxonicus Hagstr.,26,99.8333333,Cangshan,China
810,4/13/2021,Asclepiadaceae,Asclepias brachystephana Engelm. ex Torr.,14.9045936,-91.4825577,San Andrés Xecul,Guatemala
811,9/17/2020,Chenopodiaceae,Atriplex spinifera J.F. Macbr.,-38.25,-72.6833,Traiguén,Chile
812,6/2/2021,Solanaceae,Solanum seaforthianum Andrews,34.2312322,-5.7194522,Sidi Qacem,Morocco
813,6/6/2021,Malvaceae,Malvella leprosa (Ortega) Krapov.,43.1613333,46.0016156,Girey,Russia
814,10/6/2020,Asteraceae,Eutrochium purpureum (L.) E.E. Lamont,43.4945737,5.8978018,Paris 02,France
815,4/28/2021,Cistaceae,Helianthemum greenei B.L. Rob.,-7.0407255,107.0893798,Wangunjaya,Indonesia
816,12/25/2020,Pertusariaceae,Pertusaria shenandoensis Hale & Dibben,5.1964397,-74.2349232,Pacho,Colombia
817,2/18/2021,Rosaceae,Rubus particularis L.H. Bailey,14.5941382,121.0671868,Ocampo,Philippines
818,11/3/2020,Rubiaceae,Galium oreganum Britton,47.4098736,32.4412263,Bashtanka,Ukraine
819,10/3/2020,Gesneriaceae,Cyrtandra oenobarba H. Mann,23.3790333,113.7632828,Guangang,China
820,9/4/2021,Loasaceae,Mentzelia tricuspis A. Gray,9.5844123,-11.5589105,Kabala,Sierra Leone
821,9/5/2021,Cyperaceae,Carex rotundata Wahlenb.,12.3390296,-83.6747342,Laguna de Perlas,Nicaragua
822,5/13/2021,Orchidaceae,Platanthera flava (L.) Lindl. var. flava,40.0966354,116.6409433,Shuanghejiedao,China
823,12/25/2020,Heliconiaceae,Heliconia bihai (L.) L.,13.7032564,44.7334536,Dhalie,Yemen
824,7/30/2021,Asteraceae,Symphyotrichum novi-belgii (L.) G.L. Nesom var. elodes (Torr. & A. Gray) G.L. Nesom,-6.264999,106.8513919,Tembau,Indonesia
825,4/8/2021,Liliaceae,Trillium pusillum Michx. var. pusillum,14.3380654,100.8677256,Nong Khae,Thailand
826,8/11/2021,Helodiaceae,Helodium blandowii (F. Weber & D. Mohr) Warnst.,44.0264621,5.0852479,Carpentras,France
827,1/7/2021,Apiaceae,Neoparrya lithophila Mathias,30.789876,103.455954,Heiheba,China
828,10/2/2020,Ericaceae,Vaccinium reticulatum Sm.,35.580629,104.610668,Anding,China
829,2/4/2021,Lamiaceae,Lycopus L.,25.489999,103.796167,Qujing,China
830,7/12/2021,Malvaceae,Sphaeralcea psoraloides S.L. Welsh,40.5463267,22.2682863,Diavatós,Greece
831,5/10/2021,Apiaceae,Lomatium nevadense (S. Watson) J.M. Coult. & Rose var. parishii (J.M. Coult. & Rose) Jeps.,53.58244,20.2827,Olsztynek,Poland
832,7/24/2021,Acanthaceae,Justicia ovata (Walter) Lindau var. ovata,42.142214,21.688555,Kumanovo,Macedonia
833,5/28/2021,Asteraceae,Artemisia macrobotrys Ledeb.,-6.4185424,106.8502879,Sukamaju,Indonesia
834,9/18/2020,Cladoniaceae,Pycnothelia papillaria Ehrh.) L.M. Dufour,46.6322044,-0.5664231,Parthenay,France
835,3/26/2021,Poaceae,Isachne carolinensis Ohwi,-29.2231867,-51.3423619,Farroupilha,Brazil
836,12/20/2020,Sapotaceae,Sapota Mill.,-8.7393,121.3054,Tibakisa,Indonesia
837,4/10/2021,Ericaceae,Arctostaphylos hooveri P.V. Wells,-22.573223,-47.1731269,Artur Nogueira,Brazil
838,3/27/2021,Rubiaceae,Guettarda odorata (Jacq.) Lam.,0.8639157,-77.5529475,Córdoba,Colombia
839,4/11/2021,Portulacaceae,Claytonia eschscholtzii Cham.,13.7514954,100.5108479,Pom Prap Sattru Phai,Thailand
840,5/21/2021,Lichinaceae,Ephebe lanata (L.) Vain.,13.7390848,-89.1610748,Delgado,El Salvador
841,5/24/2021,Meliaceae,Trichilia triacantha Urb.,29.086221,119.571633,Wucheng,China
842,4/3/2021,Cymodoceaceae,Cymodocea K.D. Koenig,37.1672767,22.8592838,Leonídio,Greece
843,12/11/2020,Apiaceae,Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance,16.842826,120.402603,Cantoria,Philippines
844,2/14/2021,Asteraceae,Microseris bigelovii (A. Gray) Sch. Bip.,14.024307,35.3685679,Al Qadarif,Sudan
845,7/24/2021,Rubiaceae,Catesbaea parviflora Sw.,65.5759908,22.1917204,Luleå,Sweden
846,7/14/2021,Campanulaceae,Cyanea scabra Hillebr.,53.806868,-9.1327273,Kinnegad,Ireland
847,8/2/2021,Salicaceae,Salix lucida Muhl. ssp. lasiandra (Benth.) A.E. Murray,27.42839,85.03219,Hitura,Nepal
848,10/28/2020,Fabaceae,Astragalus miser Douglas ex Hook. var. serotinus (A. Gray ex Cooper) Barneby,43.4945737,5.8978018,Paris 18,France
849,5/6/2021,Rubiaceae,Asperula L.,40.079784,116.158066,Sujiatuo,China
850,12/6/2020,Euphorbiaceae,Codiaeum variegatum (L.) A. Juss.,19.5094038,-71.595154,Piedra Blanca,Dominican Republic
851,9/2/2021,Asteraceae,Glebionis coronarium (L.) Tzvelev,20.9275148,106.4081983,Tân Việt,Vietnam
852,1/2/2021,Asteraceae,Pityopsis graminifolia (Michx.) Nutt. var. latifolia (Fernald) Semple & F.D. Bowers,22.656408,114.019351,Longhua,China
853,6/9/2021,Poaceae,Pleuraphis mutica Buckley,38.7004586,-9.2923083,Paço de Arcos,Portugal
854,12/18/2020,Liliaceae,Fritillaria eastwoodiae Macfarlane,39.772554,98.289419,Jiayuguan,China
855,8/8/2021,Cyatheaceae,Cyathea borinquena (Maxon) Domin,49.7442318,21.9201324,Jasienica Rosielna,Poland
856,5/19/2021,Capparaceae,Cleomella angustifolia Torr.,48.1862896,99.856925,Horgo,Mongolia
857,7/21/2021,Poaceae,Spartina maritima (M.A. Curtis) Fernald,32.1018288,72.7912031,Sargodha,Pakistan
858,11/24/2020,Rosaceae,Horkelia rydbergii Elmer,46.3194856,-0.4546217,Niort,France
859,2/7/2021,Geraniaceae,Pelargonium ×hortorum L.H. Bailey (pro sp.),45.895779,85.349613,Baikouquan,China
860,4/12/2021,Fabaceae,Trifolium pannonicum Jacq.,-7.3032329,108.6591293,Majingklak,Indonesia
861,3/22/2021,Asteraceae,Symphyotrichum lowrieanum (Porter) G.L. Nesom,32.56,-85,Columbus,United States
862,3/9/2021,Araceae,Xanthosoma robustum Schott,59.3730045,17.0201379,Strängnäs,Sweden
863,10/31/2020,Lecanoraceae,Lecanora collatolica J.W. Thomson & T. Nash,59.4445121,18.071399,Täby,Sweden
864,3/7/2021,Scrophulariaceae,Chelone L.,35.0880511,-106.6873356,La Esperanza,Mexico
865,5/19/2021,Cyperaceae,Fimbristylis brevivaginata Kral,16.1225185,120.5222951,Palguyod,Philippines
866,2/20/2021,Stereophyllaceae,Entodontopsis leucostega (Brid.) W.R. Buck & Irel.,40.546361,117.659499,Yingshouyingzi,China
867,11/10/2020,Cactaceae,Grusonia pulchella (Engelm.) H. Rob.,62.471883,65.5542239,Nyagan,Russia
868,1/13/2021,Poaceae,Bromus secalinus L. var. decipiens Bomble & H. Scholz,45.4372062,13.5257205,Umag,Croatia
869,6/16/2021,Chenopodiaceae,Bassia americana (S. Watson) A.J. Scott,8.6800991,-82.855251,Quebrada Canoa,Panama
870,5/13/2021,Fabaceae,Astragalus nothoxys A. Gray,43.9705397,19.5649108,Bajina Bašta,Serbia
871,12/28/2020,Nymphaeaceae,Nymphaea tetragona Georgi,7.7442314,-7.6168439,Biankouma,Ivory Coast
872,10/18/2020,Polemoniaceae,Phlox maculata L. ssp. pyramidalis (Sm.) Wherry,54.2877219,17.6311856,Jasień,Poland
873,8/22/2021,Poaceae,Eragrostis spectabilis (Pursh) Steud.,43.4945737,5.8978018,Paris 02,France
874,8/1/2021,Collemataceae,Leptogium arcticum P.M. Jørg.,46.575883,129.85086,Hongkeli,China
875,5/25/2021,Orchidaceae,Stenorrhynchos Rich. ex Spreng.,34.676976,107.79016,Jiuchenggong,China
876,4/25/2021,Sarraceniaceae,Sarracenia ×catesbaei Elliott (pro sp.),16.5836127,42.9149297,Al Jarādīyah,Saudi Arabia
877,8/25/2021,Leucodontaceae,Alsia californica (Hook. & Arn.) Sull.,-4.6722064,-42.4724578,José de Freitas,Brazil
878,9/17/2020,Liliaceae,Fritillaria imperialis L. [excluded],52.0016128,42.344717,Uvarovo,Russia
879,4/8/2021,Ericaceae,Arctostaphylos gabilanensis V.T. Parker & M.C. Vasey,30.164169,118.271111,Tanjiaqiao,China
880,3/13/2021,Scrophulariaceae,Veronica filiformis Sm.,28.3559058,52.9599661,Qīr,Iran
881,1/6/2021,Convolvulaceae,Stictocardia Hallier f.,23.028956,113.143441,Nanhai,China
882,12/13/2020,Poaceae,Sporobolus virginicus (L.) Kunth,19.7633057,96.0785104,Nay Pyi Taw,Myanmar
883,1/29/2021,Iridaceae,Nemastylis tenuis (Herb.) Benth.,-34.0632815,18.6205309,Cape Town,South Africa
884,4/25/2021,Brassicaceae,Streptanthus squamiformis Goodman,46.6794431,29.974368,Lymanske,Ukraine
885,4/5/2021,Orthotrichaceae,Orthotrichum bolanderi Sull.,59.288124,18.0891528,Enskededalen,Sweden
886,7/8/2021,Polygonaceae,Eriogonum zionis J.T. Howell,-6.6215219,106.8075136,Batutulis,Indonesia
887,2/8/2021,Caryophyllaceae,Arenaria pseudofrigida (Ostenf. & O.C. Dahl) Juz. ex Schischk. & Knorring,25.386379,114.922922,Xinfeng,China
888,7/1/2021,Apiaceae,Lomatium triternatum (Pursh) J.M. Coult. & Rose var. brevifolium (J.M. Coult. & Rose) Mathias,53.88335,-119.13585,Grande Cache,Canada
889,1/17/2021,Verbenaceae,Clerodendrum speciosissimum Van Geert ex C. Morren,10.4009358,106.22868,Châu Thành,Vietnam
890,9/6/2021,Euphorbiaceae,Phyllanthus acidus (L.) Skeels,-34.7415815,-58.4614889,Corral de Bustos,Argentina
891,8/23/2021,Asteraceae,Rudbeckia hirta L. var. hirta,50.1380318,13.9911619,Tuchlovice,Czech Republic
892,11/14/2020,Clusiaceae,Pentadesma butyracea Sabine,59.5043187,15.0421807,Nora,Sweden
893,10/31/2020,Fabaceae,Neptunia pubescens Benth. var. microcarpa (Rose) Windler,48.316667,106.25,Sujji,Mongolia
894,12/28/2020,Smilacaceae,Smilax herbacea L.,35.550111,112.713515,Qiqian,China
895,4/27/2021,Rubiaceae,Mitchella repens L.,-7.7218793,113.4785837,Krajan Jabungcandi,Indonesia
896,1/24/2021,Dicranaceae,Dicranella stickinensis Grout,38.7184882,-9.2938231,Vila Fria,Portugal
897,9/16/2020,Orchidaceae,Tolumnia prionochila (Kraenzlin) G.J. Braem,62.2956257,28.2513674,Kangaslampi,Finland
898,1/23/2021,Poaceae,Stipa kirghisorum P.A. Smirn.,3.9671435,103.40391,Kuantan,Malaysia
899,10/29/2020,Lichinaceae,Metamelaena melambola (Tuck.) Henssen,-8.6438821,117.4145232,Semamung,Indonesia
900,1/10/2021,Saxifragaceae,Heuchera rubescens Torr. var. versicolor (Greene) M.G. Stewart,-8.6766175,122.1291843,Sikka,Indonesia
901,5/17/2021,Splachnaceae,Tayloria serrata (Hedw.) Bruch & Schimp.,52.4402961,20.6717224,Nowy Dwór Mazowiecki,Poland
902,11/19/2020,Chenopodiaceae,Salicornia maritima Wolff & Jefferies,8.9475374,125.5406265,Anticala,Philippines
903,10/30/2020,Fabaceae,Lotus yollabolliensis Munz,31.17959,71.20946,Chak Two Hundred Forty-Nine TDA,Pakistan
904,7/26/2021,Hypnaceae,Herzogiella adscendens (Lindb.) Z. Iwats. & Schof.,59.2264863,18.2509127,Tyresö,Sweden
905,9/3/2021,Orchidaceae,Cyclopogon miradorense Schltr.,48.8579687,2.5764306,Noisy-le-Grand,France
906,10/21/2020,Brassicaceae,Erysimum capitatum (Douglas ex Hook.) Greene var. capitatum,26.647661,106.630153,Guiyang,China
907,4/29/2021,Asteraceae,Helianthus pumilus Nutt.,-7.0802569,108.5127903,Babakandesa,Indonesia
908,9/8/2021,Geraniaceae,Erodium cicutarium (L.) L'Hér. ex Aiton ssp. bipinnatum Tourlet,22.278214,114.182575,Tianyi,China
909,1/13/2021,Lemnaceae,Lemna turionifera Landolt,54.3924957,48.577155,Pribrezhnyy,Russia
910,4/27/2021,Lamiaceae,Stachys L.,-21.2484875,-45.0013747,Lavras,Brazil
911,1/14/2021,Hymenophyllaceae,Trichomanes hymenophylloides Bosch,14.913868,-87.26432,Sulaco,Honduras
912,8/4/2021,Fabaceae,Cercis canadensis L. var. texensis (S. Watson) M. Hopkins,53.4049709,21.5480129,Łyse,Poland
